candidate_id,skill_name,assessment_score
CAND_0096396,Diffusion Models,62.8
CAND_0096396,CNN,67.7
CAND_0096401,Weights & Biases,47.0
CAND_0096401,Forecasting,73.5
CAND_0096402,Diffusion Models,20.5
CAND_0096407,Object Detection,59.6
CAND_0096409,Weights & Biases,82.0
CAND_0096409,Recommendation Systems,62.6
CAND_0096409,PyTorch,79.4
CAND_0096410,MLflow,33.9
CAND_0096416,Feature Engineering,41.6
CAND_0096422,Object Detection,62.1
CAND_0096425,TensorFlow,54.5
CAND_0096425,Embeddings,30.1
CAND_0096430,Python,55.7
CAND_0096435,Kubeflow,38.7
CAND_0096437,LlamaIndex,55.3
CAND_0096437,PEFT,42.5
CAND_0096442,ASR,32.5
CAND_0096443,Data Science,47.7
CAND_0096445,LLMs,29.9
CAND_0096450,YOLO,23.7
CAND_0096451,Object Detection,47.3
CAND_0096456,scikit-learn,27.2
CAND_0096458,Kubeflow,46.1
CAND_0096459,Kubeflow,53.4
CAND_0096462,OpenCV,69.4
CAND_0096463,Embeddings,49.4
CAND_0096464,scikit-learn,70.5
CAND_0096464,Feature Engineering,36.1
CAND_0096466,BentoML,58.9
CAND_0096467,TTS,53.9
CAND_0096469,OpenSearch,54.8
CAND_0096469,Computer Vision,54.4
CAND_0096478,Computer Vision,23.6
CAND_0096479,OpenCV,41.7
CAND_0096483,Forecasting,62.2
CAND_0096484,Computer Vision,67.8
CAND_0096488,Kubeflow,65.0
CAND_0096489,Forecasting,31.4
CAND_0096490,Feature Engineering,70.8
CAND_0096490,Statistical Modeling,38.1
CAND_0096495,CNN,52.9
CAND_0096499,Image Classification,69.8
CAND_0096499,BentoML,39.5
CAND_0096507,YOLO,41.4
CAND_0096507,Data Science,41.2
CAND_0096508,Prompt Engineering,48.4
CAND_0096508,Milvus,71.6
CAND_0096509,Image Classification,61.5
CAND_0096514,Kubeflow,61.5
CAND_0096514,Machine Learning,65.2
CAND_0096536,TTS,40.0
CAND_0096539,Object Detection,48.1
CAND_0096543,Machine Learning,68.3
CAND_0096543,OpenSearch,37.4
CAND_0096543,YOLO,34.8
CAND_0096546,Statistical Modeling,39.8
CAND_0096547,Statistical Modeling,45.3
CAND_0096547,scikit-learn,45.1
CAND_0096550,YOLO,34.6
CAND_0096563,OpenCV,61.1
CAND_0096565,Diffusion Models,29.9
CAND_0096570,CNN,69.2
CAND_0096578,Hugging Face Transformers,26.6
CAND_0096580,Statistical Modeling,50.4
CAND_0096583,Feature Engineering,46.3
CAND_0096589,OpenCV,83.6
CAND_0096589,OpenSearch,59.2
CAND_0096591,Diffusion Models,63.3
CAND_0096592,OpenCV,67.4
CAND_0096592,MLOps,29.5
CAND_0096592,TTS,58.8
CAND_0096592,Elasticsearch,59.7
CAND_0096594,OpenCV,31.0
CAND_0096602,Feature Engineering,54.5
CAND_0096603,pgvector,49.4
CAND_0096604,Data Science,53.1
CAND_0096610,Diffusion Models,40.1
CAND_0096612,TTS,34.0
CAND_0096617,Forecasting,47.2
CAND_0096617,pgvector,39.9
CAND_0096617,Time Series,26.6
CAND_0096617,Object Detection,66.6
CAND_0096619,Forecasting,28.1
CAND_0096626,MLOps,30.7
CAND_0096627,Reinforcement Learning,66.4
CAND_0096630,PyTorch,41.7
CAND_0096630,Milvus,44.3
CAND_0096635,TTS,26.7
CAND_0096635,scikit-learn,57.0
CAND_0096635,Feature Engineering,63.2
CAND_0096636,Data Science,20.4
CAND_0096638,OpenSearch,68.1
CAND_0096638,OpenCV,37.5
CAND_0096640,PyTorch,37.6
CAND_0096640,Object Detection,68.8
CAND_0096645,TTS,57.0
CAND_0096649,TensorFlow,73.3
CAND_0096649,QLoRA,44.5
CAND_0096650,CNN,44.1
CAND_0096650,GANs,45.1
CAND_0096650,Hugging Face Transformers,35.9
CAND_0096655,Diffusion Models,58.1
CAND_0096655,CNN,55.5
CAND_0096655,RAG,41.5
CAND_0096655,YOLO,75.1
CAND_0096661,GANs,33.7
CAND_0096666,Data Science,62.0
CAND_0096683,Semantic Search,54.0
CAND_0096683,Embeddings,72.1
CAND_0096688,Diffusion Models,66.8
CAND_0096688,Feature Engineering,71.1
CAND_0096688,Reinforcement Learning,38.7
CAND_0096689,Weights & Biases,39.0
CAND_0096690,GANs,43.4
CAND_0096698,ASR,36.1
CAND_0096702,MLOps,50.5
CAND_0096702,LlamaIndex,68.2
CAND_0096705,Data Science,37.1
CAND_0096711,MLOps,28.6
CAND_0096716,Sentence Transformers,42.9
CAND_0096720,MLflow,57.6
CAND_0096722,ASR,59.4
CAND_0096722,scikit-learn,77.8
CAND_0096722,Deep Learning,44.5
CAND_0096722,BentoML,77.9
CAND_0096722,Statistical Modeling,41.7
CAND_0096725,Forecasting,39.5
CAND_0096726,YOLO,45.7
CAND_0096733,Feature Engineering,53.2
CAND_0096737,Qdrant,38.0
CAND_0096738,TTS,59.6
CAND_0096750,Object Detection,52.1
CAND_0096750,Weights & Biases,48.3
CAND_0096750,Feature Engineering,76.3
CAND_0096750,Time Series,43.8
CAND_0096759,Sentence Transformers,60.0
CAND_0096759,Weights & Biases,46.2
CAND_0096759,Embeddings,74.1
CAND_0096763,Diffusion Models,57.0
CAND_0096778,Diffusion Models,33.2
CAND_0096781,Statistical Modeling,68.7
CAND_0096783,RAG,70.7
CAND_0096783,GANs,75.8
CAND_0096790,Time Series,36.3
CAND_0096790,OpenSearch,77.4
CAND_0096796,Vector Search,73.0
CAND_0096796,Prompt Engineering,48.1
CAND_0096796,Diffusion Models,44.3
CAND_0096797,Image Classification,51.3
CAND_0096797,Recommendation Systems,37.7
CAND_0096797,Prompt Engineering,35.9
CAND_0096801,Weaviate,62.8
CAND_0096801,Kubeflow,42.4
CAND_0096801,LangChain,71.8
CAND_0096801,FAISS,64.2
CAND_0096802,Diffusion Models,67.4
CAND_0096802,Forecasting,70.7
CAND_0096802,Kubeflow,50.4
CAND_0096810,LangChain,44.7
CAND_0096814,LangChain,69.9
CAND_0096815,Weights & Biases,54.7
CAND_0096815,NLP,67.6
CAND_0096815,TTS,74.4
CAND_0096815,Object Detection,64.6
CAND_0096819,YOLO,63.0
CAND_0096829,QLoRA,26.1
CAND_0096829,ASR,75.7
CAND_0096835,OpenCV,67.1
CAND_0096836,LoRA,53.5
CAND_0096840,Diffusion Models,39.0
CAND_0096840,Data Science,72.6
CAND_0096847,Object Detection,55.9
CAND_0096849,GANs,20.4
CAND_0096855,Data Science,71.1
CAND_0096858,Data Science,72.0
CAND_0096858,YOLO,61.9
CAND_0096858,Statistical Modeling,70.8
CAND_0096866,Time Series,77.2
CAND_0096867,MLOps,52.7
CAND_0096868,Pinecone,74.9
CAND_0096870,CNN,60.6
CAND_0096870,Time Series,70.9
CAND_0096870,LLMs,60.9
CAND_0096873,Forecasting,31.7
CAND_0096875,Data Science,54.7
CAND_0096901,Information Retrieval,64.4
CAND_0096902,LangChain,77.2
CAND_0096904,MLflow,68.6
CAND_0096906,Data Science,67.1
CAND_0096909,YOLO,25.8
CAND_0096916,Object Detection,73.5
CAND_0096917,Object Detection,66.4
CAND_0096923,Reinforcement Learning,58.5
CAND_0096926,Time Series,59.6
CAND_0096930,Forecasting,65.2
CAND_0096932,Embeddings,77.3
CAND_0096933,Object Detection,39.6
CAND_0096941,Kubeflow,33.4
CAND_0096944,Statistical Modeling,46.9
CAND_0096951,Forecasting,52.7
CAND_0096954,LLMs,26.8
CAND_0096954,Statistical Modeling,46.9
CAND_0096955,TTS,25.8
CAND_0096964,Kubeflow,61.8
CAND_0096982,CNN,44.1
CAND_0096983,BentoML,72.0
CAND_0096986,Kubeflow,43.8
CAND_0096994,Diffusion Models,66.4
CAND_0096995,PEFT,27.7
CAND_0096997,MLflow,65.7
CAND_0096998,Elasticsearch,56.4
CAND_0097001,Forecasting,74.8
CAND_0097001,Elasticsearch,53.0
CAND_0097001,YOLO,40.7
CAND_0097003,BM25,59.3
CAND_0097008,Object Detection,69.0
CAND_0097008,Data Science,61.2
CAND_0097010,Embeddings,31.8
CAND_0097013,Computer Vision,53.1
CAND_0097014,ASR,62.8
CAND_0097014,TTS,46.8
CAND_0097015,Diffusion Models,57.8
CAND_0097018,OpenCV,71.0
CAND_0097018,Haystack,56.7
CAND_0097022,Forecasting,25.0
CAND_0097023,Weaviate,74.5
CAND_0097024,Weights & Biases,51.3
CAND_0097028,Reinforcement Learning,21.7
CAND_0097032,Speech Recognition,61.1
CAND_0097037,Kubeflow,44.4
CAND_0097037,BM25,76.6
CAND_0097037,Embeddings,80.5
CAND_0097037,GANs,61.9
CAND_0097037,ASR,58.8
CAND_0097041,BentoML,20.8
CAND_0097042,Reinforcement Learning,38.9
CAND_0097045,Hugging Face Transformers,45.2
CAND_0097045,MLOps,60.4
CAND_0097050,Speech Recognition,60.9
CAND_0097052,RAG,70.1
CAND_0097055,MLOps,62.4
CAND_0097057,Reinforcement Learning,50.6
CAND_0097059,MLflow,44.9
CAND_0097063,Image Classification,35.2
CAND_0097066,TensorFlow,71.3
CAND_0097066,MLflow,81.6
CAND_0097066,Computer Vision,60.9
CAND_0097066,Data Science,51.8
CAND_0097069,Forecasting,25.7
CAND_0097069,TTS,43.4
CAND_0097069,Reinforcement Learning,73.4
CAND_0097069,Information Retrieval,38.6
CAND_0097070,Weights & Biases,55.4
CAND_0097071,pgvector,74.2
CAND_0097075,GANs,40.6
CAND_0097076,MLOps,64.4
CAND_0097079,TTS,67.7
CAND_0097079,scikit-learn,50.2
CAND_0097079,Speech Recognition,42.0
CAND_0097079,GANs,77.8
CAND_0097088,Image Classification,57.4
CAND_0097093,BentoML,67.2
CAND_0097095,QLoRA,25.0
CAND_0097095,OpenCV,74.8
CAND_0097104,Time Series,25.6
CAND_0097107,Kubeflow,70.5
CAND_0097110,Kubeflow,58.8
CAND_0097112,Recommendation Systems,53.6
CAND_0097116,GANs,34.0
CAND_0097116,Image Classification,39.4
CAND_0097118,MLflow,48.6
CAND_0097119,OpenCV,38.6
CAND_0097144,Time Series,28.0
CAND_0097154,Object Detection,72.6
CAND_0097154,TensorFlow,30.2
CAND_0097154,Computer Vision,50.6
CAND_0097157,Pinecone,59.7
CAND_0097157,MLflow,62.2
CAND_0097158,Forecasting,65.1
CAND_0097160,Python,71.2
CAND_0097165,Qdrant,77.5
CAND_0097165,TTS,40.8
CAND_0097165,LangChain,53.1
CAND_0097165,MLOps,65.0
CAND_0097169,Weights & Biases,60.2
CAND_0097176,Speech Recognition,86.1
CAND_0097176,LlamaIndex,84.4
CAND_0097176,GANs,68.9
CAND_0097176,PyTorch,52.8
CAND_0097180,OpenSearch,58.7
CAND_0097180,MLflow,47.6
CAND_0097182,Kubeflow,42.1
CAND_0097192,Vector Search,36.3
CAND_0097198,Speech Recognition,49.5
CAND_0097199,Speech Recognition,52.0
CAND_0097199,GANs,52.4
CAND_0097199,BentoML,73.3
CAND_0097206,Object Detection,28.2
CAND_0097209,Information Retrieval,26.1
CAND_0097209,Vector Search,66.8
CAND_0097216,Speech Recognition,71.8
CAND_0097219,OpenCV,65.5
CAND_0097225,LangChain,56.3
CAND_0097228,Diffusion Models,68.0
CAND_0097228,BentoML,39.0
CAND_0097231,ASR,57.2
CAND_0097231,Weights & Biases,64.7
CAND_0097232,FAISS,31.1
CAND_0097232,Time Series,67.0
CAND_0097235,Speech Recognition,73.3
CAND_0097235,Feature Engineering,66.6
CAND_0097246,MLOps,29.2
CAND_0097248,Weaviate,60.1
CAND_0097248,Hugging Face Transformers,34.2
CAND_0097254,Weights & Biases,60.7
CAND_0097256,Data Science,86.8
CAND_0097256,Haystack,82.2
CAND_0097259,Hugging Face Transformers,28.6
CAND_0097264,OpenCV,57.2
CAND_0097273,Kubeflow,30.9
CAND_0097285,Time Series,70.2
CAND_0097288,OpenCV,30.7
CAND_0097290,Image Classification,37.1
CAND_0097292,Computer Vision,42.6
CAND_0097294,Weights & Biases,66.1
CAND_0097294,Feature Engineering,75.3
CAND_0097294,MLflow,48.2
CAND_0097296,Image Classification,65.9
CAND_0097297,CNN,51.1
CAND_0097302,OpenCV,71.7
CAND_0097308,ASR,61.5
CAND_0097309,Data Science,34.4
CAND_0097310,Time Series,47.2
CAND_0097318,CNN,56.5
CAND_0097318,Weights & Biases,34.8
CAND_0097323,Information Retrieval,52.5
CAND_0097331,GANs,32.0
CAND_0097345,Diffusion Models,65.4
CAND_0097345,RAG,36.1
CAND_0097351,Diffusion Models,26.1
CAND_0097352,Image Classification,57.7
CAND_0097359,Forecasting,47.1
CAND_0097363,Deep Learning,40.6
CAND_0097363,Time Series,41.0
CAND_0097363,LLMs,62.4
CAND_0097363,Diffusion Models,76.6
CAND_0097368,Time Series,47.7
CAND_0097372,YOLO,61.4
CAND_0097389,Time Series,65.0
CAND_0097389,Forecasting,79.6
CAND_0097400,MLOps,79.9
CAND_0097400,Weaviate,39.8
CAND_0097400,Time Series,77.2
CAND_0097416,ASR,55.8
CAND_0097418,TTS,24.4
CAND_0097425,MLOps,62.7
CAND_0097426,Diffusion Models,56.1
CAND_0097428,YOLO,66.1
CAND_0097429,Reinforcement Learning,63.4
CAND_0097429,OpenCV,80.8
CAND_0097430,BM25,42.2
CAND_0097430,OpenCV,72.6
CAND_0097430,BentoML,47.6
CAND_0097434,Weights & Biases,52.0
CAND_0097436,Speech Recognition,50.5
CAND_0097440,Forecasting,59.7
CAND_0097444,Speech Recognition,32.6
CAND_0097447,CNN,52.9
CAND_0097448,Forecasting,32.7
CAND_0097450,Forecasting,66.8
CAND_0097458,Learning to Rank,32.6
CAND_0097458,Time Series,30.8
CAND_0097458,MLflow,64.1
CAND_0097458,BM25,71.0
CAND_0097461,MLflow,33.9
CAND_0097463,Python,38.2
CAND_0097463,MLOps,73.2
CAND_0097463,Feature Engineering,71.7
CAND_0097465,BentoML,40.2
CAND_0097471,Fine-tuning LLMs,56.3
CAND_0097472,Forecasting,57.6
CAND_0097472,CNN,43.5
CAND_0097472,Information Retrieval,69.7
CAND_0097475,Reinforcement Learning,29.9
CAND_0097481,Pinecone,62.9
CAND_0097481,BentoML,71.6
CAND_0097485,Information Retrieval,46.1
CAND_0097485,Image Classification,53.2
CAND_0097494,Image Classification,59.8
CAND_0097495,Statistical Modeling,63.0
CAND_0097497,YOLO,33.8
CAND_0097506,Data Science,24.4
CAND_0097510,CNN,51.1
CAND_0097511,BM25,34.7
CAND_0097514,Statistical Modeling,47.3
CAND_0097519,Computer Vision,50.8
CAND_0097534,Data Science,54.9
CAND_0097540,Hugging Face Transformers,50.7
CAND_0097542,pgvector,43.0
CAND_0097547,Reinforcement Learning,68.7
CAND_0097560,FAISS,50.7
CAND_0097560,Diffusion Models,46.5
CAND_0097565,Forecasting,73.9
CAND_0097566,Python,66.3
CAND_0097567,Data Science,39.8
CAND_0097567,Sentence Transformers,39.6
CAND_0097568,LangChain,40.0
CAND_0097568,ASR,59.9
CAND_0097581,BentoML,21.5
CAND_0097582,Weights & Biases,41.2
CAND_0097583,Feature Engineering,56.6
CAND_0097584,Data Science,27.5
CAND_0097599,Statistical Modeling,41.8
CAND_0097600,TTS,35.3
CAND_0097603,scikit-learn,34.9
CAND_0097609,Learning to Rank,28.2
CAND_0097614,Weaviate,62.7
CAND_0097615,OpenCV,40.7
CAND_0097620,OpenCV,48.9
CAND_0097620,MLOps,55.1
CAND_0097621,Speech Recognition,70.0
CAND_0097622,TTS,41.2
CAND_0097628,CNN,66.3
CAND_0097634,Python,72.8
CAND_0097634,RAG,33.3
CAND_0097635,Haystack,64.8
CAND_0097644,PEFT,66.5
CAND_0097644,Elasticsearch,59.7
CAND_0097644,MLOps,38.4
CAND_0097644,TTS,74.7
CAND_0097644,Sentence Transformers,78.0
CAND_0097648,Time Series,44.9
CAND_0097650,Fine-tuning LLMs,70.9
CAND_0097651,Statistical Modeling,63.7
CAND_0097653,Data Science,43.5
CAND_0097657,GANs,67.8
CAND_0097658,BentoML,65.5
CAND_0097658,CNN,67.0
CAND_0097663,Hugging Face Transformers,57.4
CAND_0097669,Speech Recognition,72.4
CAND_0097682,NLP,49.1
CAND_0097704,CNN,62.4
CAND_0097713,Fine-tuning LLMs,56.6
CAND_0097713,CNN,39.8
CAND_0097713,GANs,63.5
CAND_0097713,Time Series,71.1
CAND_0097717,Speech Recognition,62.9
CAND_0097721,FAISS,45.8
CAND_0097722,GANs,79.6
CAND_0097722,QLoRA,44.3
CAND_0097726,TTS,48.2
CAND_0097728,Image Classification,27.5
CAND_0097737,ASR,31.4
CAND_0097744,YOLO,36.9
CAND_0097748,Statistical Modeling,36.8
CAND_0097757,FAISS,55.5
CAND_0097757,Computer Vision,62.0
CAND_0097757,Kubeflow,51.0
CAND_0097758,OpenSearch,72.5
CAND_0097761,YOLO,55.1
CAND_0097762,Weights & Biases,42.4
CAND_0097765,CNN,65.3
CAND_0097767,Statistical Modeling,35.2
CAND_0097771,Forecasting,39.5
CAND_0097772,ASR,41.7
CAND_0097775,YOLO,53.4
CAND_0097783,Computer Vision,54.7
CAND_0097785,Statistical Modeling,28.6
CAND_0097802,TensorFlow,46.7
CAND_0097802,ASR,75.3
CAND_0097802,OpenCV,37.5
CAND_0097802,BentoML,49.9
CAND_0097803,Milvus,54.7
CAND_0097803,PEFT,67.0
CAND_0097804,Image Classification,69.7
CAND_0097805,MLOps,70.3
CAND_0097808,MLOps,43.1
CAND_0097808,Reinforcement Learning,66.5
CAND_0097815,YOLO,54.7
CAND_0097816,Object Detection,68.8
CAND_0097821,OpenCV,42.9
CAND_0097821,Prompt Engineering,59.6
CAND_0097824,Speech Recognition,45.6
CAND_0097826,OpenSearch,65.3
CAND_0097826,TTS,68.8
CAND_0097830,Statistical Modeling,43.7
CAND_0097831,Kubeflow,48.2
CAND_0097834,OpenCV,47.0
CAND_0097834,Prompt Engineering,39.1
CAND_0097834,Vector Search,70.7
CAND_0097834,ASR,62.8
CAND_0097842,Fine-tuning LLMs,81.3
CAND_0097845,CNN,22.3
CAND_0097848,OpenCV,76.9
CAND_0097851,BentoML,59.4
CAND_0097854,Speech Recognition,60.1
CAND_0097856,Diffusion Models,39.2
CAND_0097860,Diffusion Models,77.8
CAND_0097860,Computer Vision,85.7
CAND_0097860,OpenCV,68.5
CAND_0097860,Feature Engineering,61.3
CAND_0097860,MLflow,84.4
CAND_0097869,Statistical Modeling,35.6
CAND_0097869,BentoML,46.9
CAND_0097869,Forecasting,49.6
CAND_0097869,Weights & Biases,61.5
CAND_0097870,MLOps,66.0
CAND_0097871,Kubeflow,23.5
CAND_0097873,FAISS,74.8
CAND_0097874,RAG,38.3
CAND_0097874,Sentence Transformers,67.0
CAND_0097883,Data Science,33.5
CAND_0097885,Forecasting,29.7
CAND_0097891,TTS,57.4
CAND_0097891,LoRA,38.3
CAND_0097892,Object Detection,58.3
CAND_0097892,TensorFlow,77.9
CAND_0097892,Kubeflow,44.8
CAND_0097894,Deep Learning,48.9
CAND_0097894,Kubeflow,66.3
CAND_0097894,GANs,54.5
CAND_0097894,CNN,76.3
CAND_0097895,MLOps,44.1
CAND_0097896,YOLO,40.9
CAND_0097901,pgvector,40.4
CAND_0097901,OpenCV,73.3
CAND_0097902,GANs,66.1
CAND_0097905,Image Classification,62.4
CAND_0097907,YOLO,35.9
CAND_0097911,Feature Engineering,57.5
CAND_0097913,Semantic Search,47.7
CAND_0097913,Weights & Biases,70.1
CAND_0097913,Object Detection,71.4
CAND_0097913,Deep Learning,55.2
CAND_0097914,Data Science,64.0
CAND_0097916,GANs,61.5
CAND_0097916,Forecasting,60.9
CAND_0097919,Feature Engineering,30.3
CAND_0097920,OpenCV,37.4
CAND_0097924,GANs,53.1
CAND_0097924,Embeddings,63.2
CAND_0097927,Forecasting,57.5
CAND_0097928,Data Science,69.2
CAND_0097930,MLOps,59.4
CAND_0097945,Kubeflow,38.5
CAND_0097945,TTS,53.3
CAND_0097949,Feature Engineering,55.7
CAND_0097949,BentoML,61.9
CAND_0097949,Time Series,26.9
CAND_0097950,ASR,39.5
CAND_0097950,Embeddings,51.3
CAND_0097958,Speech Recognition,56.6
CAND_0097961,Haystack,73.7
CAND_0097961,TensorFlow,56.2
CAND_0097964,MLflow,52.5
CAND_0097969,Reinforcement Learning,33.9
CAND_0097971,Object Detection,66.1
CAND_0097974,GANs,63.1
CAND_0097976,Image Classification,48.3
CAND_0097976,Computer Vision,39.5
CAND_0097979,Feature Engineering,29.8
CAND_0097988,CNN,56.0
CAND_0097992,Time Series,63.8
CAND_0097998,LLMs,59.0
CAND_0097998,YOLO,58.0
CAND_0097999,Weights & Biases,52.0
CAND_0098001,Diffusion Models,29.0
CAND_0098004,Data Science,39.3
CAND_0098014,Data Science,59.3
CAND_0098015,Diffusion Models,77.1
CAND_0098019,Object Detection,36.0
CAND_0098021,Hugging Face Transformers,55.0
CAND_0098021,MLflow,34.0
CAND_0098025,YOLO,63.9
CAND_0098027,scikit-learn,56.4
CAND_0098037,Qdrant,30.1
CAND_0098039,Computer Vision,57.0
CAND_0098042,Machine Learning,55.2
CAND_0098042,Kubeflow,38.8
CAND_0098043,Object Detection,32.0
CAND_0098066,Object Detection,35.9
CAND_0098074,PEFT,45.1
CAND_0098081,LlamaIndex,73.1
CAND_0098089,Kubeflow,55.7
CAND_0098089,TTS,31.0
CAND_0098101,Kubeflow,39.0
CAND_0098102,MLflow,35.4
CAND_0098102,BentoML,71.3
CAND_0098107,LLMs,68.2
CAND_0098107,BentoML,76.8
CAND_0098107,Speech Recognition,66.4
CAND_0098108,Milvus,38.2
CAND_0098115,Computer Vision,67.6
CAND_0098115,Information Retrieval,71.0
CAND_0098126,Image Classification,24.1
CAND_0098129,OpenCV,38.6
CAND_0098135,TTS,22.9
CAND_0098139,MLflow,48.8
CAND_0098139,OpenSearch,46.1
CAND_0098141,Forecasting,57.8
CAND_0098142,Feature Engineering,42.1
CAND_0098144,Data Science,62.5
CAND_0098145,Feature Engineering,39.4
CAND_0098146,TTS,56.1
CAND_0098147,ASR,29.5
CAND_0098148,Time Series,69.3
CAND_0098148,CNN,34.2
CAND_0098148,OpenSearch,42.8
CAND_0098149,PEFT,70.8
CAND_0098149,Prompt Engineering,48.6
CAND_0098151,Object Detection,50.4
CAND_0098152,Computer Vision,65.0
CAND_0098153,MLOps,21.6
CAND_0098161,Reinforcement Learning,49.9
CAND_0098162,CNN,50.3
CAND_0098164,Haystack,49.1
CAND_0098172,MLflow,38.2
CAND_0098181,TTS,53.1
CAND_0098182,MLOps,39.9
CAND_0098182,Time Series,51.5
CAND_0098186,Speech Recognition,60.7
CAND_0098198,Data Science,80.5
CAND_0098198,GANs,57.5
CAND_0098198,Elasticsearch,81.0
CAND_0098200,ASR,65.9
CAND_0098200,OpenSearch,67.9
CAND_0098200,Data Science,40.0
CAND_0098215,Weights & Biases,60.4
CAND_0098217,Weights & Biases,48.2
CAND_0098218,OpenSearch,69.7
CAND_0098218,Embeddings,25.4
CAND_0098221,CNN,30.1
CAND_0098226,Machine Learning,80.5
CAND_0098226,TTS,56.8
CAND_0098226,Python,52.1
CAND_0098226,Pinecone,63.9
CAND_0098226,ASR,55.3
CAND_0098230,BentoML,58.6
CAND_0098231,Object Detection,73.4
CAND_0098239,Diffusion Models,54.6
CAND_0098240,Data Science,76.7
CAND_0098243,LLMs,76.9
CAND_0098245,GANs,25.1
CAND_0098245,Python,70.4
CAND_0098257,pgvector,56.1
CAND_0098259,PEFT,59.1
CAND_0098259,Feature Engineering,53.7
CAND_0098259,scikit-learn,70.6
CAND_0098261,BentoML,55.8
CAND_0098268,Computer Vision,24.8
CAND_0098272,Speech Recognition,26.4
CAND_0098280,Data Science,38.9
CAND_0098281,Image Classification,59.8
CAND_0098282,Sentence Transformers,61.7
CAND_0098282,BentoML,64.0
CAND_0098286,Learning to Rank,34.5
CAND_0098287,Embeddings,70.0
CAND_0098287,LoRA,39.2
CAND_0098288,Time Series,63.8
CAND_0098319,GANs,65.2
CAND_0098320,ASR,56.8
CAND_0098322,TTS,71.1
CAND_0098323,Object Detection,56.0
CAND_0098323,Kubeflow,71.3
CAND_0098344,Kubeflow,39.2
CAND_0098361,Forecasting,40.1
CAND_0098378,Computer Vision,71.7
CAND_0098380,MLflow,68.4
CAND_0098393,MLOps,39.2
CAND_0098394,Data Science,34.5
CAND_0098394,MLOps,70.9
CAND_0098399,Diffusion Models,34.9
CAND_0098406,ASR,41.8
CAND_0098410,pgvector,62.2
CAND_0098412,Feature Engineering,62.1
CAND_0098417,Haystack,53.4
CAND_0098417,Image Classification,49.4
CAND_0098422,TensorFlow,73.8
CAND_0098422,MLflow,64.5
CAND_0098422,Statistical Modeling,61.5
CAND_0098428,TTS,56.1
CAND_0098429,Time Series,50.1
CAND_0098434,Computer Vision,53.5
CAND_0098434,Fine-tuning LLMs,77.8
CAND_0098434,PyTorch,62.2
CAND_0098435,LlamaIndex,26.5
CAND_0098437,ASR,69.5
CAND_0098437,Time Series,49.3
CAND_0098437,BentoML,62.1
CAND_0098443,TTS,77.0
CAND_0098445,Data Science,68.5
CAND_0098445,QLoRA,42.1
CAND_0098445,Diffusion Models,75.6
CAND_0098445,Image Classification,73.3
CAND_0098445,Pinecone,58.9
CAND_0098448,Machine Learning,59.1
CAND_0098451,Statistical Modeling,72.3
CAND_0098454,Feature Engineering,63.3
CAND_0098454,OpenSearch,80.0
CAND_0098454,ASR,69.3
CAND_0098456,ASR,42.9
CAND_0098461,Statistical Modeling,75.4
CAND_0098461,TensorFlow,41.5
CAND_0098464,YOLO,28.5
CAND_0098466,MLOps,61.7
CAND_0098470,LLMs,68.3
CAND_0098470,Semantic Search,43.5
CAND_0098474,Statistical Modeling,65.9
CAND_0098477,GANs,57.5
CAND_0098478,Vector Search,40.2
CAND_0098478,Time Series,56.2
CAND_0098479,Time Series,59.9
CAND_0098485,Diffusion Models,22.2
CAND_0098512,Data Science,42.1
CAND_0098518,LoRA,29.3
CAND_0098519,OpenSearch,47.9
CAND_0098519,Kubeflow,47.6
CAND_0098523,Hugging Face Transformers,36.7
CAND_0098523,YOLO,63.9
CAND_0098523,Reinforcement Learning,79.5
CAND_0098523,BentoML,38.6
CAND_0098524,Image Classification,35.5
CAND_0098524,TTS,60.1
CAND_0098531,ASR,32.7
CAND_0098533,Speech Recognition,39.9
CAND_0098535,Machine Learning,34.2
CAND_0098535,Reinforcement Learning,66.6
CAND_0098540,TTS,55.1
CAND_0098542,Reinforcement Learning,75.2
CAND_0098546,Computer Vision,45.8
CAND_0098555,Image Classification,72.8
CAND_0098556,Image Classification,68.7
CAND_0098558,MLflow,59.8
CAND_0098562,Object Detection,62.7
CAND_0098563,Feature Engineering,49.0
CAND_0098566,BentoML,31.2
CAND_0098567,MLflow,49.5
CAND_0098569,TensorFlow,48.9
CAND_0098577,Hugging Face Transformers,60.8
CAND_0098582,Weights & Biases,48.4
